Date,Open,High,Low,Close
2/4/19,11711.55,11729.35,11655.85,11713.2
3/4/19,11735.3,11761,11629.15,11643.95
4/4/19,11660.2,11662.55,11559.2,11598
5/4/19,11638.4,11689.65,11609.5,11665.95
8/4/19,11704.35,11710.3,11549.1,11604.5
9/4/19,11612.05,11683.9,11569.7,11671.95
10/4/19,11646.85,11680.05,11571.75,11584.3
11/4/19,11592.55,11606.7,11550.55,11596.7
12/4/19,11612.85,11657.35,11578.8,11643.45
15/04/19,11667,11704.6,11648.25,11690.35
16/04/19,11736.2,11810.95,11731.55,11787.15
18/04/19,11856.15,11856.15,11738.5,11752.8
22/04/19,11727.05,11727.05,11583.95,11594.45
23/04/19,11612.95,11645.95,11564.8,11575.95
24/04/19,11601.5,11740.85,11578.85,11726.15
25/04/19,11735.7,11796.75,11624.3,11641.8
26/04/19,11683.75,11762.9,11661.75,11754.65
30/04/19,11748.75,11756.25,11655.9,11748.15
2/5/19,11725.55,11789.3,11699.55,11724.75
3/5/19,11722.6,11770.9,11699.35,11712.25
6/5/19,11605.8,11632.55,11571.35,11598.25
7/5/19,11651.5,11657.05,11484.45,11497.9
8/5/19,11478.7,11479.1,11346.95,11359.45
9/5/19,11322.4,11357.6,11255.05,11301.8
10/5/19,11314.15,11345.8,11251.05,11278.9
13/05/19,11258.7,11300.2,11125.6,11148.2
14/05/19,11151.65,11294.75,11108.3,11222.05
15/05/19,11271.7,11286.8,11136.95,11157
16/05/19,11180.35,11281.55,11143.35,11257.1
17/05/19,11261.9,11426.15,11259.85,11407.15
20/05/19,11651.9,11845.2,11591.7,11828.25
21/05/19,11863.65,11883.55,11682.8,11709.1
22/05/19,11727.95,11784.8,11682.4,11737.9
23/05/19,11901.3,12041.15,11614.5,11657.05
24/05/19,11748,11859,11658.1,11844.1
27/05/19,11855.5,11957.15,11812.4,11924.75
28/05/19,11958.35,11958.55,11864.9,11928.75
29/05/19,11905.8,11931.9,11836.8,11861.1
30/05/19,11865.3,11968.55,11859.4,11945.9
31/05/19,11999.8,12039.25,11829.45,11922.8
3/6/19,11953.75,12103.05,11920.1,12088.55
4/6/19,12052.65,12095.2,12005.85,12021.65
6/6/19,12039.8,12039.8,11830.25,11843.75
7/6/19,11865.2,11897.5,11769.5,11870.65
10/6/19,11934.9,11975.05,11871.75,11922.7
11/6/19,11959.85,12000.35,11904.35,11965.6
12/6/19,11962.45,11962.45,11866.35,11906.2
13/06/19,11873.9,11931.35,11817.05,11914.05
14/06/19,11910.1,11911.85,11797.7,11823.3
17/06/19,11844,11844.05,11657.75,11672.15
18/06/19,11677.05,11727.2,11641.15,11691.5
19/06/19,11744.45,11802.5,11625.1,11691.45
20/06/19,11653.65,11843.5,11635.05,11831.75
21/06/19,11827.6,11827.95,11705.1,11724.1
24/06/19,11725.8,11754,11670.2,11699.65
25/06/19,11681,11814.4,11651,11796.45
26/06/19,11768.15,11871.85,11757.55,11847.55
27/06/19,11860.85,11911.15,11821.05,11841.55
28/06/19,11861.15,11871.7,11775.5,11788.85
1/7/19,11839.9,11884.65,11830.8,11865.6
2/7/19,11890.3,11917.45,11814.7,11910.3
3/7/19,11932.15,11945.2,11887.05,11916.75
4/7/19,11928.8,11969.25,11923.65,11946.75
5/7/19,11964.75,11981.75,11797.9,11811.15
8/7/19,11770.4,11771.9,11523.3,11558.6
9/7/19,11531.6,11582.55,11461,11555.9
10/7/19,11536.15,11593.7,11475.65,11498.9
11/7/19,11561.45,11599,11519.5,11582.9
12/7/19,11601.15,11639.55,11538.6,11552.5
15/07/19,11614.75,11618.4,11532.3,11588.35
16/07/19,11596.65,11670.05,11573.95,11662.6
17/07/19,11670.75,11706.65,11651.15,11687.5
18/07/19,11675.6,11677.15,11582.4,11596.9
19/07/19,11627.95,11640.35,11399.3,11419.25
22/07/19,11392.85,11398.15,11301.25,11346.2
23/07/19,11372.25,11398.15,11302.8,11331.05
24/07/19,11322.45,11359.75,11229.8,11271.3
25/07/19,11290.4,11361.4,11239.35,11252.15
26/07/19,11247.45,11307.6,11210.05,11284.3
29/07/19,11307.5,11310.95,11152.4,11189.2
30/07/19,11213.7,11267.45,11072.65,11085.4
31/07/19,11034.05,11145.3,10999.4,11118
1/8/19,11060.2,11076.75,10881,10980
2/8/19,10930.3,11080.15,10848.95,10997.35
5/8/19,10895.8,10895.8,10782.6,10862.6
6/8/19,10815.4,11018.55,10813.8,10948.25
7/8/19,10958.1,10975.65,10835.9,10855.5
8/8/19,10899.2,11058.05,10842.95,11032.45
9/8/19,11087.9,11181.45,11062.8,11109.65
13/08/19,11139.4,11145.9,10901.6,10925.85
14/08/19,11003.25,11078.15,10935.6,11029.4
16/08/19,11043.65,11068.65,10924.3,11047.8
19/08/19,11094.8,11146.9,11037.85,11053.9
20/08/19,11063.9,11076.3,10985.3,11017
21/08/19,11018.15,11034.2,10906.65,10918.7
22/08/19,10905.3,10908.25,10718.3,10741.35
23/08/19,10699.6,10862.55,10637.15,10829.35
26/08/19,11000.3,11070.3,10756.55,11057.85
27/08/19,11106.55,11141.75,11049.5,11105.35
28/08/19,11101.3,11129.65,10987.65,11046.1
29/08/19,10996.05,11021.1,10922.4,10948.3
30/08/19,10987.8,11042.6,10874.8,11023.25
3/9/19,10960.95,10967.5,10772.7,10797.9
4/9/19,10790.4,10858.75,10746.35,10844.65
5/9/19,10860.95,10920.1,10816,10847.9
6/9/19,10883.8,10957.05,10867.45,10946.2
9/9/19,10936.7,11028.85,10889.8,11003.05
11/9/19,11028.5,11054.8,11011.65,11035.7
12/9/19,11058.3,11081.75,10964.95,10982.8
13/09/19,10986.8,11084.45,10945.75,11075.9
16/09/19,10994.85,11052.7,10968.2,11003.5
17/09/19,11000.1,11000.1,10796.5,10817.6
18/09/19,10872.8,10885.15,10804.85,10840.65
19/09/19,10845.2,10845.2,10670.25,10704.8
20/09/19,10746.8,11381.9,10691,11274.2
23/09/19,11542.7,11694.85,11471.35,11600.2
24/09/19,11590.7,11655.05,11539.2,11588.2
25/09/19,11564.85,11564.95,11416.1,11440.2
26/09/19,11469.85,11610.85,11466.35,11571.2
27/09/19,11556.35,11593.6,11499.75,11512.4
30/09/19,11491.15,11508.25,11390.8,11474.45
1/10/19,11515.4,11554.2,11247.9,11359.9
3/10/19,11322.25,11370.4,11257.35,11314
4/10/19,11388.45,11400.3,11158.35,11174.75
7/10/19,11196.2,11233.85,11112.65,11126.4
9/10/19,11152.95,11321.6,11090.15,11313.3
10/10/19,11280.5,11293.35,11208.55,11234.55
11/10/19,11257.7,11362.9,11189.4,11305.05
14/10/19,11335.9,11420.45,11290.05,11341.15
15/10/19,11360.85,11462.35,11342.1,11428.3
16/10/19,11464.95,11481.05,11411.1,11464
17/10/19,11466.3,11599.1,11439.65,11586.35
18/10/19,11580.3,11684.7,11553.15,11661.85
22/10/19,11657.15,11714.35,11573.65,11588.35
23/10/19,11596.2,11651.6,11554.4,11604.1
24/10/19,11661.65,11679.6,11534.65,11582.6
25/10/19,11646.15,11646.9,11490.75,11583.9
29/10/19,11643.95,11809.4,11627.35,11786.85
30/10/19,11883.9,11883.95,11784.45,11844.1
31/10/19,11890.45,11945,11855.1,11877.45
1/11/19,11886.6,11918.3,11843.35,11890.6
4/11/19,11928.9,11989.15,11905.35,11941.3
5/11/19,11974.6,11978.95,11861.9,11917.2
6/11/19,11911.5,12002.9,11850.25,11966.05
7/11/19,12021.1,12021.4,11946.85,12012.05
8/11/19,11987.15,12034.15,11888.75,11908.15
11/11/19,11879.2,11932.65,11853.95,11913.45
13/11/19,11908.3,11946.8,11823.2,11840.45
14/11/19,11858.75,11895.65,11802.65,11872.1
15/11/19,11904.2,11973.65,11879.25,11895.45
18/11/19,11915.15,11946.2,11867.6,11884.5
19/11/19,11919.45,11958.85,11881.75,11940.1
20/11/19,12004.75,12038.6,11966.05,11999.1
21/11/19,12025.65,12028.2,11956.9,11968.4
22/11/19,11967.3,11968.1,11883.5,11914.4
25/11/19,11922.45,12084.5,11919.75,12073.75
26/11/19,12110.2,12132.45,12006.35,12037.7
27/11/19,12068.5,12114.9,12055.15,12100.7
28/11/19,12132.1,12158.8,12099.95,12151.15
29/11/19,12146.2,12147.4,12017.4,12056.05
2/12/19,12137.05,12137.15,12023.7,12048.2
3/12/19,12067.65,12068.6,11956.4,11994.2
4/12/19,11969.95,12054.7,11935.3,12043.2
5/12/19,12071.25,12081.2,11998.75,12018.4
6/12/19,12047.35,12057.05,11888.85,11921.5
9/12/19,11939.1,11981.95,11888.05,11937.5
10/12/19,11950.5,11953.2,11844.7,11856.8
11/12/19,11867.35,11923.2,11832.3,11910.15
12/12/19,11944.3,12005.5,11934,11971.8
13/12/19,12026.4,12098.85,12023.6,12086.7
16/12/19,12131.35,12134.65,12046.3,12053.95
17/12/19,12082.45,12182.75,12070.35,12165
18/12/19,12197,12237.7,12163.45,12221.65
19/12/19,12223.4,12268.35,12191.15,12259.7
20/12/19,12266.45,12293.9,12252.75,12271.8
23/12/19,12235.45,12287.15,12213.25,12262.75
24/12/19,12269.25,12283.7,12202.1,12214.55
26/12/19,12211.85,12221.55,12118.85,12126.55
27/12/19,12172.9,12258.45,12157.9,12245.8
30/12/19,12274.9,12286.45,12213.8,12255.85
31/12/19,12247.1,12247.1,12151.8,12168.45
1/1/20,12202.15,12222.2,12165.3,12182.5
2/1/20,12198.55,12289.9,12195.25,12282.2
3/1/20,12261.1,12265.6,12191.35,12226.65
6/1/20,12170.6,12179.1,11974.2,11993.05
7/1/20,12079.1,12152.15,12005.35,12052.95
8/1/20,11939.1,12044.95,11929.6,12025.35
9/1/20,12153.15,12224.05,12132.55,12215.9
10/1/20,12271,12311.2,12213.2,12256.8
13/01/20,12296.7,12337.75,12285.8,12329.55
14/01/20,12333.1,12374.25,12308.7,12362.3
15/01/20,12349.4,12355.15,12278.75,12343.3
16/01/20,12347.1,12389.05,12315.8,12355.5
17/01/20,12328.4,12385.45,12321.4,12352.35
20/01/20,12430.5,12430.5,12216.9,12224.55
21/01/20,12195.3,12230.05,12162.3,12169.85
22/01/20,12218.35,12225.05,12087.9,12106.9
23/01/20,12123.75,12189,12094.1,12180.35
24/01/20,12174.55,12272.15,12149.65,12248.25
27/01/20,12197.1,12216.6,12107,12119
28/01/20,12148.1,12163.55,12024.5,12055.8
29/01/20,12114.9,12169.6,12103.8,12129.5
30/01/20,12147.75,12150.3,12010.6,12035.8
31/01/20,12100.4,12103.55,11945.85,11962.1
3/2/20,11627.45,11749.85,11614.5,11707.9
4/2/20,11786.25,11986.15,11783.4,11979.65
5/2/20,12005.85,12098.15,11953.35,12089.15
6/2/20,12120,12160.6,12084.65,12137.95
7/2/20,12151.15,12154.7,12073.95,12098.35
10/2/20,12102.35,12103.55,11990.75,12031.5
11/2/20,12108.4,12172.3,12099,12107.9
12/2/20,12151,12231.75,12144.3,12201.2
13/02/20,12219.55,12225.65,12139.8,12174.65
14/02/20,12190.15,12246.7,12091.2,12113.45
17/02/20,12131.8,12159.6,12037,12045.8
18/02/20,12028.25,12030.75,11908.05,11992.5
19/02/20,12090.6,12134.7,12042.1,12125.9
20/02/20,12119,12152,12071.45,12080.85
24/02/20,12012.55,12012.55,11813.4,11829.4
25/02/20,11877.5,11883.05,11779.9,11797.9
26/02/20,11738.55,11783.25,11639.6,11678.5
27/02/20,11661.25,11663.85,11536.7,11633.3
28/02/20,11382,11384.8,11175.05,11201.75
2/3/20,11387.35,11433,11036.25,11132.75
3/3/20,11217.55,11342.25,11152.55,11303.3
4/3/20,11351.35,11356.6,11082.15,11251
5/3/20,11306.05,11389.5,11244.6,11269
6/3/20,10942.65,11035.1,10827.4,10989.45
9/3/20,10742.05,10751.55,10294.45,10451.45
11/3/20,10334.3,10545.1,10334,10458.4
12/3/20,10039.95,10040.75,9508,9590.15
13/03/20,9107.6,10159.4,8555.15,9955.2
16/03/20,9587.8,9602.2,9165.1,9197.4
17/03/20,9285.4,9403.8,8915.6,8967.05
18/03/20,9088.45,9127.55,8407.05,8468.8
19/03/20,8063.3,8575.45,7832.55,8263.45
20/03/20,8284.45,8883,8178.2,8745.45
23/03/20,7945.7,8159.25,7583.6,7610.25
24/03/20,7848.3,8036.95,7511.1,7801.05
25/03/20,7735.15,8376.75,7714.75,8317.85
26/03/20,8451,8749.05,8304.9,8641.45
27/03/20,8949.1,9038.9,8522.9,8660.25
30/03/20,8385.95,8576,8244,8281.1
31/03/20,8529.35,8678.3,8358,8597.75
1/4/20,8584.1,8588.1,8198.35,8253.8
3/4/20,8356.55,8356.55,8055.8,8083.8
7/4/20,8446.3,8819.4,8360.95,8792.2
8/4/20,8688.9,9131.7,8653.9,8748.75
9/4/20,8973.05,9128.35,8904.55,9111.9
13/04/20,9103.95,9112.05,8912.4,8993.85
15/04/20,9196.4,9261.2,8874.1,8925.3
16/04/20,8851.25,9053.75,8821.9,8992.8
17/04/20,9323.45,9324,9091.35,9266.75
20/04/20,9390.2,9390.85,9230.8,9261.85
21/04/20,9016.95,9044.4,8909.4,8981.45
22/04/20,9026.75,9209.75,8946.25,9187.3
23/04/20,9232.35,9343.6,9170.15,9313.9
24/04/20,9163.9,9296.9,9141.3,9154.4
27/04/20,9259.7,9377.1,9250.35,9282.3
28/04/20,9389.8,9404.4,9260,9380.9
29/04/20,9408.6,9599.85,9392.35,9553.35
30/04/20,9753.5,9889.05,9731.5,9859.9
4/5/20,9533.5,9533.5,9266.95,9293.5
5/5/20,9429.4,9450.9,9190.75,9205.6
6/5/20,9226.8,9346.9,9116.5,9270.9
7/5/20,9234.05,9277.85,9175.9,9199.05
8/5/20,9376.95,9382.65,9238.2,9251.5
11/5/20,9348.15,9439.9,9219.95,9239.2
12/5/20,9168.85,9240.85,9043.95,9196.55
13/05/20,9584.2,9584.5,9351.1,9383.55
14/05/20,9213.95,9281.1,9119.75,9142.75
15/05/20,9182.4,9182.4,9050,9136.85
18/05/20,9158.3,9158.3,8806.75,8823.25
19/05/20,8961.7,9030.35,8855.3,8879.1
20/05/20,8889.15,9093.8,8875.35,9066.55
21/05/20,9079.45,9178.55,9056.1,9106.25
22/05/20,9067.9,9149.6,8968.55,9039.25
26/05/20,9099.75,9161.65,8996.65,9029.05
27/05/20,9082.2,9334,9004.25,9314.95
28/05/20,9364.95,9511.25,9336.5,9490.1
29/05/20,9422.2,9598.85,9376.9,9580.3
1/6/20,9726.85,9931.6,9706.95,9826.15
2/6/20,9880.85,9995.6,9824.05,9979.1
3/6/20,10108.3,10176.2,10035.55,10061.55
4/6/20,10054.25,10123.85,9944.25,10029.1
5/6/20,10093.8,10177.8,10040.75,10142.15
8/6/20,10326.75,10328.5,10120.25,10167.45
9/6/20,10181.15,10291.15,10021.45,10046.65
10/6/20,10072.6,10148.75,10036.85,10116.15
11/6/20,10094.1,10112.05,9885.05,9902
12/6/20,9544.95,9996.05,9544.35,9972.9
15/06/20,9919.35,9943.35,9726.35,9813.7
16/06/20,10014.8,10046.15,9728.5,9914
17/06/20,9876.7,10003.6,9833.8,9881.15
18/06/20,9863.25,10111.2,9845.05,10091.65
19/06/20,10119,10272.4,10072.65,10244.4
22/06/20,10318.75,10393.65,10277.6,10311.2
23/06/20,10347.95,10484.7,10301.75,10471
24/06/20,10529.25,10553.15,10281.95,10305.3
25/06/20,10235.55,10361.8,10194.5,10288.9
26/06/20,10378.9,10409.85,10311.25,10383
29/06/20,10311.95,10337.95,10223.6,10312.4
30/06/20,10382.6,10401.05,10267.35,10302.1
1/7/20,10323.8,10447.05,10299.6,10430.05
2/7/20,10493.05,10598.2,10485.55,10551.7
3/7/20,10614.95,10631.3,10562.65,10607.35
6/7/20,10723.85,10811.4,10695.1,10763.65
7/7/20,10802.85,10813.8,10689.7,10799.65
8/7/20,10818.65,10847.85,10676.55,10705.75
9/7/20,10755.55,10836.85,10733,10813.45
10/7/20,10764.1,10819.4,10713,10768.05
13/07/20,10851.85,10894.05,10756.05,10802.7
14/07/20,10750.85,10755.65,10562.9,10607.35
15/07/20,10701,10827.45,10577.75,10618.2
16/07/20,10706.2,10755.3,10595.2,10739.95
17/07/20,10752,10933.45,10749.65,10901.7
20/07/20,10999.45,11037.9,10953,11022.2
21/07/20,11126.1,11179.55,11113.25,11162.25
22/07/20,11231.2,11238.1,11056.55,11132.6
23/07/20,11135,11239.8,11103.15,11215.45
24/07/20,11149.95,11225.4,11090.3,11194.15
27/07/20,11225,11225,11087.85,11131.8
28/07/20,11154.1,11317.75,11151.4,11300.55
29/07/20,11276.9,11341.4,11149.75,11202.85
30/07/20,11254.3,11299.95,11084.95,11102.15
31/07/20,11139.5,11150.4,11026.65,11073.45
3/8/20,11057.55,11058.05,10882.25,10891.6
4/8/20,10946.65,11112.25,10908.1,11095.25
5/8/20,11155.75,11225.65,11064.05,11101.65
6/8/20,11185.7,11256.8,11127.3,11200.15
7/8/20,11186.65,11231.9,11142.05,11214.05
10/8/20,11270.25,11337.3,11238,11270.15
11/8/20,11322.25,11373.6,11299.15,11322.5
12/8/20,11289,11322,11242.65,11308.4
13/08/20,11334.85,11359.3,11269.95,11300.45
14/08/20,11353.3,11366.25,11111.45,11178.4
17/08/20,11248.9,11267.1,11144.5,11247.1
18/08/20,11259.8,11401.7,11253.15,11385.35
19/08/20,11452.15,11460.35,11394.1,11408.4
20/08/20,11317.45,11361.45,11289.8,11312.2
21/08/20,11409.65,11418.5,11362.2,11371.6
24/08/20,11412,11497.25,11410.65,11466.45
25/08/20,11513.1,11525.9,11423.35,11472.25
26/08/20,11512.85,11561.75,11461.85,11549.6
27/08/20,11609.3,11617.35,11540.6,11559.25
28/08/20,11602.95,11686.05,11589.4,11647.6
31/08/20,11777.55,11794.25,11325.85,11387.5
1/9/20,11464.3,11553.55,11366.9,11470.25
2/9/20,11478.55,11554.75,11430.4,11535
3/9/20,11566.2,11584.95,11507.65,11527.45
4/9/20,11354.4,11452.05,11303.65,11333.85
7/9/20,11359.6,11381.15,11251.7,11355.05
8/9/20,11378.55,11437.25,11290.45,11317.35
9/9/20,11218.6,11298.15,11185.15,11278
10/9/20,11363.3,11464.05,11327.4,11449.25
11/9/20,11447.8,11493.5,11419.9,11464.45
14/09/20,11540.15,11568.9,11383.55,11440.05
15/09/20,11487.2,11535.95,11442.25,11521.8
16/09/20,11538.45,11618.1,11516.75,11604.55
17/09/20,11539.4,11587.2,11498.5,11516.1
18/09/20,11584.1,11584.1,11446.1,11504.95
21/09/20,11503.8,11535.25,11218.5,11250.55
22/09/20,11301.75,11302.2,11084.65,11153.65
23/09/20,11258.75,11259.55,11024.4,11131.85
24/09/20,11011,11015.3,10790.2,10805.55
25/09/20,10910.4,11072.6,10854.85,11050.25
28/09/20,11140.85,11239.35,11099.85,11227.55
29/09/20,11288.6,11305.4,11181,11222.4
30/09/20,11244.45,11295.4,11184.55,11247.55
1/10/20,11364.45,11428.6,11347.05,11416.95
5/10/20,11487.8,11578.05,11452.3,11503.35
6/10/20,11603.45,11680.3,11564.3,11662.4
7/10/20,11679.25,11763.05,11629.35,11738.85
8/10/20,11835.4,11905.7,11791.15,11834.6
9/10/20,11852.05,11938.6,11805.2,11914.2
12/10/20,11973.55,12022.05,11867.2,11930.95
13/10/20,11934.65,11988.2,11888.9,11934.5
14/10/20,11917.4,11997.2,11822.15,11971.05
15/10/20,12023.45,12025.45,11661.3,11680.35
16/10/20,11727.4,11789.75,11667.85,11762.45
19/10/20,11879.2,11898.25,11820.4,11873.05
20/10/20,11861,11949.25,11837.25,11896.8
21/10/20,11958.55,12018.65,11775.75,11937.65
22/10/20,11890,11939.55,11823.45,11896.45
23/10/20,11957.9,11974.55,11908.75,11930.35
26/10/20,11937.4,11942.85,11711.7,11767.75
27/10/20,11807.1,11899.05,11723,11889.4
28/10/20,11922.6,11929.4,11684.85,11729.6
29/10/20,11633.3,11744.15,11606.45,11670.8
30/10/20,11678.45,11748.95,11535.45,11642.4
2/11/20,11697.35,11725.65,11557.4,11669.15
3/11/20,11734.45,11836.2,11723.3,11813.5
4/11/20,11783.35,11929.65,11756.4,11908.5
5/11/20,12062.4,12131.1,12027.6,12120.3
6/11/20,12156.65,12280.4,12131.85,12263.55
9/11/20,12399.4,12474.05,12367.35,12461.05
10/11/20,12556.4,12643.9,12475.25,12631.1
11/11/20,12680.6,12769.75,12571.1,12749.15
12/11/20,12702.15,12741.15,12624.85,12690.8
13/11/20,12659.7,12735.95,12607.7,12719.95
17/11/20,12932.5,12934.05,12797.1,12874.2
18/11/20,12860.1,12948.85,12819.35,12938.25
19/11/20,12839.5,12963,12745.75,12771.7
20/11/20,12813.4,12892.45,12730.25,12859.05
23/11/20,12960.3,12968.85,12825.7,12926.45
24/11/20,13002.6,13079.1,12978,13055.15
25/11/20,13130,13145.85,12833.65,12858.4
26/11/20,12906.45,13018,12790.4,12987
27/11/20,13012.05,13035.3,12914.3,12968.95
1/12/20,13062.2,13128.4,12962.8,13109.05
2/12/20,13121.4,13128.5,12983.55,13113.75
3/12/20,13215.3,13216.6,13107.9,13133.9
4/12/20,13177.4,13280.05,13152.85,13258.55
7/12/20,13264.85,13366.65,13241.95,13355.75
8/12/20,13393.85,13435.45,13311.05,13392.95
9/12/20,13458.1,13548.9,13449.6,13529.1
10/12/20,13488.5,13503.55,13399.3,13478.3
11/12/20,13512.3,13579.35,13402.85,13513.85
14/12/20,13571.45,13597.5,13472.45,13558.15
15/12/20,13547.2,13589.65,13447.05,13567.85
16/12/20,13663.1,13692.35,13606.45,13682.7
17/12/20,13713.55,13773.25,13673.55,13740.7
18/12/20,13764.4,13772.85,13658.6,13760.55
21/12/20,13741.9,13777.5,13131.45,13328.4
22/12/20,13373.65,13492.05,13192.9,13466.3
23/12/20,13473.5,13619.45,13432.2,13601.1
24/12/20,13672.15,13771.75,13626.9,13749.25
28/12/20,13815.15,13885.3,13811.55,13873.2
29/12/20,13910.35,13967.6,13859.9,13932.6
30/12/20,13980.9,13997,13864.95,13981.95
31/12/20,13970,14024.85,13936.45,13981.75
1/1/21,13996.1,14049.85,13991.35,14018.5
4/1/21,14104.35,14147.95,13953.75,14132.9
5/1/21,14075.15,14215.6,14048.15,14199.5
6/1/21,14240.95,14244.15,14039.9,14146.25
7/1/21,14253.75,14256.25,14123.1,14137.35
8/1/21,14258.4,14367.3,14221.65,14347.25
11/1/21,14474.05,14498.2,14383.1,14484.75
12/1/21,14473.8,14590.65,14432.85,14563.45
13/01/21,14639.8,14653.35,14435.7,14564.85
14/01/21,14550.05,14617.8,14471.5,14595.6
15/01/21,14594.35,14617.45,14357.85,14433.7
18/01/21,14453.3,14459.15,14222.8,14281.3
19/01/21,14371.65,14546.05,14350.85,14521.15
20/01/21,14538.3,14666.45,14517.55,14644.7
21/01/21,14730.95,14753.55,14517.25,14590.35
22/01/21,14583.4,14619.9,14357.75,14371.9
25/01/21,14477.8,14491.1,14218.6,14238.9
27/01/21,14237.95,14237.95,13929.3,13967.5
28/01/21,13810.4,13898.25,13713.25,13817.55
29/01/21,13946.6,13966.85,13596.75,13634.6
1/2/21,13758.6,14336.35,13661.75,14281.2
2/2/21,14481.1,14731.7,14469.15,14647.85
3/2/21,14754.9,14868.85,14574.15,14789.95
4/2/21,14789.05,14913.7,14714.75,14895.65
5/2/21,14952.6,15014.65,14864.75,14924.25
8/2/21,15064.3,15159.9,15041.05,15115.8
9/2/21,15164.15,15257.1,15064.3,15109.3
10/2/21,15119.05,15168.25,14977.2,15106.5
11/2/21,15073.25,15188.5,15065.4,15173.3
12/2/21,15186.2,15243.5,15081,15163.3
15/02/21,15270.3,15340.15,15243.4,15314.7
16/02/21,15371.45,15431.75,15242.2,15313.45
17/02/21,15279.9,15314.3,15170.75,15208.9
18/02/21,15238.7,15250.75,15078.05,15118.95
19/02/21,15074.8,15144.05,14898.2,14981.75
22/02/21,14999.05,15010.1,14635.05,14675.7
23/02/21,14782.25,14854.5,14651.85,14707.8
24/02/21,14729.15,15008.8,14504.5,14982
25/02/21,15079.85,15176.5,15065.35,15097.35
26/02/21,14888.6,14919.45,14467.75,14529.15
1/3/21,14702.5,14806.8,14638.55,14761.55
2/3/21,14865.3,14959.1,14760.8,14919.1
3/3/21,15064.4,15273.15,14995.8,15245.6
4/3/21,15026.75,15202.35,14980.2,15080.75
5/3/21,14977.95,15092.35,14862.1,14938.1
8/3/21,15002.45,15111.15,14919.9,14956.2
9/3/21,15049.9,15126.85,14925.45,15098.4
10/3/21,15202.15,15218.45,15100.85,15174.8
12/3/21,15321.15,15336.3,14953.6,15030.95
15/03/21,15048.4,15048.4,14745.85,14929.5
16/03/21,14996.1,15051.6,14890.65,14910.45
17/03/21,14946.55,14956.55,14696.05,14721.3
18/03/21,14855.5,14875.2,14478.6,14557.85
