Date,NIR,RV,KER,CCI,VIX_Change,NIR_VIX,VIX_smooth,VIX_ADX,Close,micro_regime
2019-04-10,1.2713098819746678,0.7727095732553781,-0.39807949774878315,-0.36451855351202794,0.7224246628331947,0.06814333974565864,0.3029886911175866,0.1015904595457383,11174.75,Choppy_MidVol
2019-04-11,-0.5016476258753202,0.8139922747830824,-0.7468711668680766,1.0212602598060059,-0.16436466540168848,-0.41722964905017873,0.34958189268144285,-1.1904821815640332,11941.3,Choppy_MidVol
2019-04-12,-0.2024104084846125,0.7525472194355911,-0.6119489300442836,0.993152715007013,0.014002235377140794,0.04325094244976546,0.382477100465983,1.539072610372519,12043.2,Choppy_MidVol
2019-04-15,-0.8392130293944722,0.8015441896105402,-0.7130228043322384,0.3373202476525774,0.30911512992609014,0.5874560915399022,0.4222797047232134,-0.27434210295913775,11690.35,Choppy_MidVol
2019-04-16,-0.5862912435092423,0.043530132934999334,-0.519111626441555,0.4432845806796672,0.23273871698629492,-0.25236504362573997,0.4627919589688852,-0.6021457609617419,11787.15,Choppy_MidVol
2019-04-18,-0.20452948290538442,0.04499980830922202,-0.20216351112373948,0.40132842487809134,0.8312412610441734,1.17783050095885,0.5375746041785828,-0.4479024113759847,11752.8,Trending_LowVol
2019-04-22,0.05816902736797789,-0.5463853860599737,0.4160496734966621,0.12894281716509937,1.0044705081581737,0.8169947623510564,0.6476919892939653,-1.2244672863905035,11594.45,Trending_LowVol
2019-04-23,-0.5614996699148732,-0.597429657879575,-0.310515827269386,0.053323157199179246,0.41831450541374504,0.33746555670420153,0.7483705463243516,0.1730882619949442,11575.95,Trending_LowVol
2019-04-24,0.2758712999024567,-0.7146512577934804,0.2122590453708577,0.11526745468680254,-0.6898394157370613,-0.7280619454261613,0.7727560605057757,-0.5077885135421405,11726.15,Trending_VeryLowVol
2019-04-25,0.3610885767404521,-0.7310813339985783,0.18371886226285972,0.007966369233714417,-0.37826137491442735,-0.05079966259644255,0.7670161890564233,-0.04316695604621685,11641.8,Trending_VeryLowVol
2019-04-26,-0.35926632603997655,-0.69017104931535,-0.24114803724307574,0.09988510522675337,-1.1745764507801808,-0.17886864956655973,0.6937619527380898,-0.07045833245861588,11754.65,Trending_VeryLowVol
2019-04-30,-0.3773977397716094,-0.7726201925554669,-0.7535326355473673,0.16254090529702994,0.06989770230667137,-0.3961780011998567,0.6499667470662837,-0.7943925053894513,11748.15,Trending_VeryLowVol
2019-05-02,-0.6860674293714216,-0.021959961777039076,-0.6902912203321918,-1.6536082928193172,0.9172483313547919,-0.722154470354683,0.6736999379594523,1.4710021773212247,10934.35,Choppy_MidVol
2019-05-03,0.5482277115613944,-0.05965662416030817,-0.4015687964933249,-1.7441566694611603,0.7892517036313891,0.1451103074846002,0.7376402421982665,1.6969557451381534,10987.45,Choppy_MidVol
2019-05-07,0.4871453528344455,0.3710001467232277,-0.3355953590894021,0.7284056539991287,0.010351180203296137,0.24912134458177543,0.9940545731341811,2.1099182199508784,11811.15,Choppy_MidVol
2019-05-08,-0.2520562682809442,0.753028912335009,-0.7140127572306219,-1.6084564920853832,-0.09503829715587055,0.2777258510559016,1.0581010921225213,-1.1931120070552714,10862.6,Choppy_MidVol
2019-05-09,-0.2521547959154009,0.4977027078701155,-0.7307006373573373,-1.1757957009371656,-0.6108645923254361,-0.10784723899622574,1.060471156458084,0.7832004166640746,10847.9,Choppy_MidVol
2019-05-13,0.3396952221136982,1.1352853571533852,-0.6262386569540416,-0.5012040421805026,0.6845770848216939,0.5799782609902447,1.1760295210532392,-0.6568275926457199,11148.2,Choppy_MidVol
2019-05-14,0.6026732716382036,0.7847008488513323,-0.584924100183261,-0.4119597965702151,-0.18147412352381947,0.9970352848447961,1.2145898200967689,1.5956713647590506,11222.05,Choppy_MidVol
2019-05-15,0.19909996752731088,0.7907381206518821,-0.4649658585924933,-0.3785027905703246,0.9755227863832949,1.2860225721902079,1.3101826098300464,2.1854030755608176,11157.0,Neutral_MidVol
2019-05-16,0.08342848425998,0.01761870687241738,0.024559197129451777,-0.278985618601615,-0.1974535739010364,0.9617284348904349,1.3607359211943253,-1.0824815981685842,11257.1,Neutral_MidVol
2019-05-17,0.3690430014314672,0.0392633102424123,0.3709425679792569,-0.008682270666832461,-0.20393543203891568,0.1279315278760591,1.3809192123818181,0.21739303299104049,11407.15,Neutral_MidVol
2019-05-20,1.260819702724258,-0.5571469888219254,-0.1089290942763152,0.6801562396803439,-2.795131522881176,2.346184673708159,1.1927366648901574,1.7121584009922486,11828.25,Neutral_MidVol
2019-05-21,0.6322881993729621,-0.4695632773867979,-0.19998073936052135,0.5715792251745012,1.4593422686895392,2.8292234684718096,1.1579041998685058,1.9127939404746126,11709.1,Neutral_MidVol
2019-05-22,-0.3524653821860395,-0.5077838503619332,-0.7170029949031731,0.44584058188768233,1.3470442086666847,4.209479381313747,1.2254196902482337,1.5684628084847547,11737.9,Neutral_MidVol
2019-05-23,2.951622966865049,-0.45774529440793754,1.9929914354776805,0.48340084883981355,-5.292461780244011,2.5857967533172994,0.893389730429179,0.042459167650999566,11657.05,Neutral_MidVol
2019-05-24,0.663665113912815,-0.4500590292419384,0.06765070158817103,0.5302378981529317,-2.7004873622967667,1.7662037182418993,0.5374200954364163,-0.2986884011694946,11844.1,Neutral_MidVol
2019-05-27,0.06360979462546121,-0.7084176579720406,-0.25122118250773057,0.6438202290566681,-0.31820973222728144,1.5092251677720083,0.287390058668827,-0.02444215560952408,11924.75,Trending_LowVol
2019-05-28,-0.45922961759543557,-0.7701284614027657,-0.48156522962386156,0.6257697805104105,-0.3123866520860697,-0.6811239278282165,0.10844468907017915,-0.6575393888856808,11928.75,Trending_VeryLowVol
2019-05-29,-0.4449945220926416,-0.7395424269999158,0.002709777558861007,0.5455817389619454,0.5196058021451158,0.07183248273960602,0.011373791084128688,-0.6715225730300517,11861.1,Trending_VeryLowVol
2019-05-30,-0.2977599211911114,-0.7797598154776098,0.5805183894204844,0.6859809753289536,-0.8805342533730448,-0.3693270588911643,-0.08988704199125726,-1.1674572965155023,11945.9,Trending_VeryLowVol
2019-05-31,0.7029637200226355,-0.8561296227793986,0.3817586783700425,0.6545138461651208,0.49920725945185046,0.5964323395974188,-0.13642848693023754,-0.7443833061387144,11922.8,Trending_VeryLowVol
2019-06-03,-0.7127328261787877,-0.05648010591208222,-0.6788182781356831,-1.4096695056884316,-0.13001003796175264,0.16331339144554433,-0.172038800411148,0.4531940104512152,11053.0,Choppy_LowVol
2019-06-06,0.7633973942006116,0.315561920321903,-0.15937950276665314,0.5559453812445633,-0.1359460604155158,0.035258773533127966,-0.24227160595524883,1.0637779545571173,11843.75,Choppy_LowVol
2019-06-11,0.2699995864270819,0.843530243879099,-0.6903690736714742,0.5539440332077729,-0.5933283371933059,-0.30111037158535225,-0.36360588325137144,-1.2213988637386624,11966.05,Choppy_LowVol
2019-06-12,0.2832811687276624,0.7760385371417867,-0.4771873207432767,0.5438188318375037,-0.4689260425950944,-0.3444553007498382,-0.4080409089319189,0.7038651145162839,11921.5,Choppy_LowVol
2019-06-13,-0.2516306636523637,0.7612684042111405,-0.6709068318736487,0.4095990065726965,-0.5997361143155204,-0.6781311410779824,-0.45885917067297416,0.4835081332459828,11914.05,Choppy_LowVol
2019-06-14,-0.252420078171172,0.260774488421716,0.8275335026056642,0.3465030097909677,0.2848522180311599,-0.1912688823842603,-0.4819687055579395,-1.0402997210864926,11823.3,Trending_LowVol
2019-06-17,0.48684402069158267,0.3065054081465093,1.028714134517438,0.17339678720648793,0.9424155360192221,-0.24985545334208367,-0.4627758015599068,0.09127251288479736,11672.15,Trending_LowVol
2019-06-18,-0.516825758595101,-0.8513572168112359,-0.6176194640448817,0.13502336022327047,-0.08023536130546347,1.3278874346769485,-0.45227187398868035,-0.159353984119577,11691.5,Trending_LowVol
2019-06-19,0.41698556626627864,-0.840240274464825,0.04233352112407113,0.20364274438728802,0.13788198043536862,2.517870185162411,-0.43931176702979463,-0.8130118731103211,11691.45,Trending_LowVol
2019-06-20,0.7348949787983136,-0.7402693773020778,2.093554013603381,0.34785972142407645,-0.8974087665295433,0.5062062028433416,-0.46412528543148285,-0.7638511739650782,11831.75,Trending_LowVol
2019-06-21,-0.1564249172799105,-0.7324032604281713,0.31293858018026155,0.2648096795418,0.7517891852283972,2.426705775741654,-0.45271326155090524,-0.7046183181378425,11724.1,Trending_LowVol
2019-06-24,-0.5437082163018302,-0.7952495355725985,-0.5140703738071546,0.08781866861028889,0.7226039650098992,1.8689993063850672,-0.41703630906077716,-1.217105635573851,11699.65,Trending_LowVol
2019-06-25,0.2724835075314209,-0.7718741370417231,0.5382434379174693,0.19282880219339277,-0.2670006587015256,-1.0648135168806165,-0.4029898765507387,-1.084226648394884,11796.45,Trending_VeryLowVol
2019-06-26,-0.23946467969566101,-0.7722078768043039,0.42245685671534927,0.42036073314820865,-0.3265400286899613,-0.9240705481093356,-0.4055405653668489,-0.6931646094430509,11847.55,Trending_VeryLowVol
2019-06-27,-0.48897139842658555,-0.8256767571396995,-0.4387396715382661,0.5244831148588589,-0.14585740868652927,-0.5136790470640792,-0.41205284227525935,-0.2172705352844416,11841.55,Trending_VeryLowVol
2019-06-28,-0.42684768867365963,-0.8693892817473807,0.9434151001219023,0.058577170436633734,0.35202798664501855,-0.6551626233873492,-0.4023026083853081,-0.8319397615764871,11788.85,Trending_VeryLowVol
2019-07-01,-0.5280999311216341,0.15969472359815354,-0.681734837168691,-4.137818165201303,-0.4343083151194201,-1.153489430481685,-0.4118418447842413,0.7832299167504347,10771.8,Choppy_LowVol
2019-07-02,-0.5714146877136818,0.26956908154418113,-0.7591236936005294,-1.7716035532984151,-0.4472752993529988,-0.9015824927337321,-0.4343552951304706,0.0031906660505899398,11069.4,Choppy_LowVol
2019-07-03,-0.7293844819286871,0.2566485765065329,-0.7234298258511922,-1.2857029867356544,-0.709497279706332,-0.8902348869682241,-0.47479815557278515,-0.06271799573563638,11058.2,Choppy_LowVol
2019-07-05,0.4690449722510904,0.44192100664493034,-0.2693308605753549,-0.09920868241748979,-0.6284046601793329,-0.3516766989193703,-0.5536465252351279,0.537691546041447,11497.9,Choppy_LowVol
2019-07-08,0.009918753357539039,0.5145212080700925,-0.618595373255273,-1.239427332173295,1.0475945125854025,0.3497661369210444,-0.5471079157627179,-1.112578861785867,10855.5,Choppy_LowVol
2019-07-10,-0.06284613840375404,0.5052972629563799,-0.6540977942435677,-0.611948492980267,-0.08771982047926075,-0.10307359953478737,-0.5548510826599163,-0.7118636891530078,11126.4,Choppy_LowVol
2019-07-11,-0.5972614372054879,0.8139653035595102,-0.7506399732303443,0.8055575230172842,-1.5328466172863866,-0.20590479409277473,-0.6112665537319015,-1.153454141057436,12012.05,Choppy_LowVol
2019-07-15,-0.5412983682171721,0.8892215250207451,-0.7197216603643988,0.1241238358833402,0.01341371207252703,0.46001868041272087,-0.7090079394187204,-0.5369149178092759,11588.35,Choppy_LowVol
2019-07-16,-0.4066331194939402,0.8318302872971132,-0.6419870428027054,0.23357563949353569,-0.6974941261664587,-0.5731257683039048,-0.7557402116175793,-0.7009584255353019,11662.6,Choppy_LowVol
2019-07-17,-0.8296593345046562,0.2255612932978191,-0.6773525439773928,0.328128403562132,0.34785441224990904,1.5574355410194782,-0.7758966192983343,-0.243574726982806,11687.5,Choppy_LowVol
2019-07-18,-0.4288807713068568,0.2467921118415964,0.2966025193758918,0.2505398774692274,-0.0948328351609155,1.5065398259302258,-0.7916255661796331,-1.1059671436511875,11596.9,Trending_LowVol
2019-07-19,1.0887874976929663,-0.5314118937094737,1.0520791262823128,0.060371426427256576,1.1331415382108803,0.7425151038079508,-0.7670540018269967,-0.14279353520908178,11419.25,Trending_LowVol
2019-07-22,-0.3835475132726707,-0.7672164249410494,-0.41439878911873823,-0.14958900535019715,0.6806205286772418,0.335176411821987,-0.7279886754933654,0.3708373362072417,11346.2,Trending_VeryLowVol
2019-07-23,-0.3933602218411678,-0.823876995566398,-0.36967275574718383,-0.27784023240069383,0.5484823670644283,0.6224863530608326,-0.6828124209016369,0.12241796036361197,11331.05,Trending_VeryLowVol
2019-07-24,-0.026500012134143592,-0.8697309070060215,0.10018069610124808,-0.4814595603100822,-0.9001126720272032,0.9962562414409991,-0.6832843303471022,-0.2006512022123599,11271.3,Trending_VeryLowVol
2019-07-25,-0.10312092122272856,-0.8539858192183858,0.24720014503624896,-0.5715070129280193,-0.19327366136629018,-0.00668467630703352,-0.6893272910460675,-0.8238913159866575,11252.15,Trending_VeryLowVol
2019-07-26,-0.3615483960536819,-0.9133354477243806,0.059890109681706646,-0.539813312707771,-0.7240733537840893,-0.16653356846835657,-0.7163839162080375,-0.675123562818435,11284.3,Trending_VeryLowVol
2019-07-29,0.2825701744953378,-0.8949106934200647,1.2341424591487582,-0.5938274616308994,1.3376260484528164,0.014261318390027793,-0.6918027095652242,-0.765722658348658,11189.2,Trending_VeryLowVol
2019-07-30,0.6846654357611549,-0.8728450837726214,0.6053286870034431,-0.9282372229700916,0.7258255532773948,-0.23563597678084083,-0.6502104791012664,-0.420156764029119,11085.4,Trending_VeryLowVol
2019-07-31,0.17615084458076755,-0.8462824815329715,0.12938188261537603,-1.0590731563361369,-0.04906699259661693,-0.5279155761757026,-0.6235134292509859,-0.3039577765931596,11118.0,Trending_VeryLowVol
2019-08-01,-0.48199269070156003,-0.6412069864382348,-0.6753635005116309,-1.8755460536883006,1.240909798622244,0.3445519222527435,-0.5613779329460756,0.13948890750360288,10802.15,Choppy_LowVol
2019-08-02,-0.11663853730390715,-0.5604897509834279,-0.36739056307073775,-1.0967220148018137,0.7465692944152768,-0.05179179110695771,-0.4910833625567809,-0.8725406483184034,10943.6,Choppy_LowVol
2019-08-05,-0.03615553443789778,-0.07634455337199084,-0.4389773480855743,0.5757082365305018,1.609679419005492,0.6899204326857743,-0.3801773134163548,-0.01773122966660018,11359.45,Choppy_LowVol
2019-08-07,1.2203556116878285,-0.25079806475481276,-0.24697921659343236,1.308183632186352,0.6613005507956042,-0.6643822758271204,-0.264051529385458,0.29661384366239635,11558.6,Choppy_LowVol
2019-08-08,0.8282922783465686,0.0840739208365093,-0.4143895646576193,-0.8259417057699205,-0.7047591932702748,-0.6605098831990065,-0.2513924743126401,-0.11933356216518694,11032.45,Choppy_LowVol
2019-08-13,1.0564242982444831,0.8226790627545425,-0.5355746742825405,-0.6613214298923876,2.1399843845354884,0.8099332685414404,-0.1676700680368866,-0.5063290475604748,10925.85,Choppy_LowVol
2019-08-14,0.16245510433947927,0.8284112598615306,-0.7276457820186275,-0.5373594022484119,-1.4342875096960284,-0.3824786070595833,-0.17499405541471036,-1.2399674386469484,11029.4,Choppy_LowVol
2019-08-16,0.1673278496718184,0.7987597219610504,-0.7513610418024607,-0.4836470904256103,0.29415551103199933,-0.46433607178031444,-0.1665869314539801,0.8590050163062659,11047.8,Choppy_LowVol
2019-08-19,-0.21775229016616027,0.6855762818424236,0.0045687887703814946,-0.29588708370945865,0.08657680265541476,0.22779960445837305,-0.156399498625236,-0.796004571222132,11053.9,Trending_LowVol
2019-08-20,-0.41386581207802736,0.11151743179129339,1.0865623382902876,-0.3974931794311714,-0.14139578839932068,-0.04505257778314584,-0.154877962789236,-1.138624618017573,11017.0,Trending_LowVol
2019-08-21,-0.013443582403616313,-0.8205821988454115,0.9386051841342978,-0.5365642400258014,0.3954340914323493,1.0502873966490325,-0.1359911398310323,-0.7980557528459701,10918.7,Trending_LowVol
2019-08-22,0.683123042913019,-0.8017551014783721,0.49849915378101617,-0.9167360846357114,0.8436533608804276,1.2280931505037775,-0.08536365129636046,1.0018470865414435,10741.35,Trending_LowVol
2019-08-23,1.112560177598706,-0.7462884781457952,0.09069047124177113,-0.8894183622206963,-0.5207241235714012,1.7968110543733218,-0.07475454405727862,0.5541966823807998,10829.35,Neutral_MidVol
2019-08-26,2.0687194270808207,-0.5842307455583192,-0.4843063009466169,-0.4577047433580611,-0.726708699801158,2.5849360311646477,-0.0994168892849063,-1.0234619542057652,11057.85,Neutral_MidVol
2019-08-27,-0.40068653995794296,-0.5859405791279352,-0.7532429868931858,-0.07827857960512317,-0.7055968090602969,0.305888182034573,-0.14541676148425126,-0.42194324890119583,11105.35,Trending_LowVol
2019-08-28,0.13128364586378224,-0.6029599128087656,-0.36772329289117767,-0.14954890798356432,0.8927289724944545,1.0941124698906162,-0.13827620389735834,-0.14773027570497752,11046.1,Trending_LowVol
2019-08-29,-0.3297286232748424,-0.6694073137312903,-0.19538760168465308,-0.38943839145154374,-0.4510706309849866,1.2140642436261224,-0.1523048346112847,-0.8308178417408444,10948.3,Trending_LowVol
2019-08-30,0.4353195006765572,-0.6726097802255897,-0.39201728347833453,-0.3188544264567388,-0.17343233265471214,0.146481458389401,-0.16818757910550222,-0.16683637875164845,11023.25,Trending_VeryLowVol
2019-09-04,-0.13999317510657977,0.08026776112765671,-0.6263129365036796,3.2381640824520277,-0.824061075152454,-0.7641119028111516,-0.08803296883135209,0.1856036207431597,11671.95,Choppy_LowVol
2019-09-05,-0.34759516407381164,0.21219734585492203,-0.7241537160486881,1.1401162901318396,0.018733607987918878,-0.3602718593950128,-0.07997110172179966,-0.5506120337288029,11301.8,Choppy_LowVol
2019-09-09,0.09890630938655236,0.36459244984573835,-0.5555435936636355,-0.3383725252164341,-0.479511184497656,0.8195761032844846,-0.16656242302524024,-0.33880140389357566,11003.05,Choppy_LowVol
2019-09-12,-0.40577674961718485,0.05692744225090948,-0.7572976844343154,1.8246016762757349,-0.5640985155985616,-0.976206976941576,-0.27626999444704653,0.34136166216435176,11937.5,Choppy_LowVol
2019-09-13,-0.00850156071627304,0.49156912384680856,-0.6356295814620475,-0.4261221922172601,-0.9468203350684988,-0.4640079454288405,-0.3499315501504088,-1.2410608144199167,11075.9,Choppy_LowVol
2019-09-16,-0.4860711507200028,0.4027923345470456,-0.7469187500303646,-0.5089988151636731,1.0242790773077777,-0.5108499171850653,-0.3608884136354078,-0.8588418617677873,11003.5,Choppy_LowVol
2019-09-17,0.815566016242459,0.41579580812149,-0.34306263469063286,-0.7839719326791044,1.2415029384722536,1.085095711013152,-0.3193874097871332,1.0086689534449536,10817.6,Choppy_LowVol
2019-09-18,-0.5107402580213268,0.33229925144094685,-0.4856485998103941,-0.7833595853156645,-0.7550032794969387,0.27418872174414366,-0.3221949193068613,-0.14834110632937428,10840.65,Choppy_LowVol
2019-09-19,0.5324872796746565,-0.14832178510342015,0.21320568187585712,-0.9502599504270176,0.20801208730630122,-0.07732036827666586,-0.31501579236487176,0.4530460417441219,10704.8,Trending_LowVol
2019-09-20,6.326375544588851,-0.17499212970089628,0.9410005786762764,-0.12331584642384977,-0.1906185155546599,1.1426896806207154,-0.31710373301926487,-0.16966118767316818,11274.2,Neutral_MidVol
